hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.004,1708.12,72.9646,72.9646,72.9183,72.9182,78.3556,78.3408,119.662,115.326,67.0079,129.146,326.174,292.75,292.751,324.921,292.759,292.759,344.69,3.5886,0.00809152,44.1113,1
850.708,1219.93,73.2233,73.2232,73.1199,73.1198,78.6787,78.3139,119.662,116.016,67.0078,116.49,323.053,293.139,293.102,323.134,292.887,292.886,343.91,-1.7511,0.166922,54.3119,2
850.659,512.822,76.1197,76.1196,76.0638,76.0633,78.5551,77.9386,119.662,119.662,67.0076,107.331,320.403,293.911,293.845,320.335,293.284,293.284,341.57,-5.56576,0.426871,67.9203,3
850.7,342.7,77.997,77.997,77.9624,77.962,75.2678,74.043,119.662,119.662,67.0075,99.9679,317.996,294.933,294.854,317.836,293.769,293.769,336.793,-7.86726,0.693371,82.2856,4
851.008,318.912,78.6986,78.6985,78.673,78.6729,72.637,71.056,119.662,119.662,67.0073,94.5592,315.996,296.892,296.758,315.777,294.773,294.773,329.348,-9.31607,0.910736,93.3925,5
852.021,308.107,78.7375,78.7374,78.7149,78.7149,70.5488,68.9637,109.202,83.2405,67.0072,91.5275,314.666,297.048,297.164,314.24,296.574,296.574,317.903,-10.0273,1.07566,100.124,6
864.358,302.261,78.5026,78.5026,78.5058,78.5059,68.849,67.4635,112.922,90.0651,67.007,90.0098,313.555,295.712,295.923,313.404,296.056,296.056,303.173,-9.97091,1.17047,103.557,7
1010.63,295.996,77.8772,77.8771,77.8797,77.8799,67.0043,66.2653,86.4506,72.899,67.0069,87.2653,311.662,294.291,294.4,311.914,294.46,294.46,297.692,-10.2973,1.24639,105.501,8
1224.57,290.984,77.1359,77.1359,77.141,77.1411,64.0381,64.0832,74.4538,52.7383,67.0068,84.0057,310.214,292.667,292.918,310.201,292.818,292.818,294.995,-11.0432,1.30674,106.929,9
1171.24,290.999,76.4146,76.4134,76.4078,76.4072,59.6516,60.0732,119.662,0.0,67.0381,88.964,308.664,290.483,291.061,308.974,291.731,291.73,292.575,-6.12976,1.35913,108.015,10
994.953,283.803,75.777,75.7755,75.7895,75.7887,56.9028,57.2717,95.2634,71.0462,67.1158,81.9654,308.447,291.035,291.163,308.51,290.915,290.914,290.945,-10.935,1.42988,109.524,11
997.174,281.766,75.2562,75.2534,75.2428,75.2409,53.307,54.5591,86.928,73.9334,67.1505,78.7316,306.185,287.619,287.913,307.712,289.99,289.989,287.895,-12.7768,1.50248,110.973,12
1003.26,276.743,74.6537,74.6528,74.8273,74.8227,51.3151,51.821,47.1622,44.4067,67.168,76.7099,307.519,290.598,290.651,305.986,289.485,289.485,289.496,-14.3078,1.57361,112.337,13
1017.42,275.103,74.4525,74.4518,74.6862,74.6824,49.4808,49.9023,65.9066,72.8885,67.1777,85.5172,320.35,302.725,302.714,306.616,289.855,289.855,291.894,-20.03,1.63276,113.477,14
1020.34,272.172,73.7024,73.7147,74.4895,74.4803,44.5304,50.8536,40.8182,0.0,67.1844,82.2922,309.445,290.105,290.988,308.139,291.837,291.838,293.184,-11.6111,1.70169,114.737,15
1063.22,267.487,73.4131,73.4144,73.4156,73.4215,42.9787,46.9409,64.6772,51.306,67.1913,73.7616,306.064,288.875,289.01,304.282,287.636,287.635,292.014,-15.4742,1.75439,115.594,16
1063.75,266.686,73.2842,73.2837,73.2198,73.2279,41.7913,42.8166,17.7917,13.4304,67.198,63.9554,304.703,290.025,289.984,303.204,284.079,284.075,286.529,-23.8485,1.82326,116.715,17
1038.77,263.751,72.8553,72.8517,72.6713,72.6823,41.1792,41.0251,22.1418,0.0,67.2047,72.0831,303.721,287.1,287.367,302.614,287.323,287.348,284.66,-14.6832,1.86194,117.354,18
1043.91,260.984,71.796,71.8071,72.2879,72.2834,39.3046,39.7197,38.9186,0.0,67.2114,65.8622,302.002,285.236,285.705,305.262,286.852,286.849,281.559,-22.383,1.89349,117.732,19
1093.06,257.893,71.3185,71.3236,71.8036,71.7931,37.1269,39.1694,90.7385,75.8696,67.2182,64.3267,301.032,284.519,285.095,302.601,285.137,285.155,278.949,-21.3465,1.92153,118.043,20
1168.54,255.965,70.518,70.5251,71.4024,71.3907,37.5235,39.1915,26.9199,7.51873,67.2253,64.1564,306.615,285.622,285.91,304.724,285.282,285.286,279.163,-25.5439,1.9676,118.699,21
1201.76,253.869,69.3369,69.337,70.7901,70.7851,35.7389,39.2676,36.605,0.0,67.2321,59.9723,300.119,280.965,281.514,303.378,282.82,282.821,275.298,-26.975,1.9855,118.807,22
1267.97,251.918,68.6777,68.6778,70.1822,70.1763,37.2856,38.4852,35.7048,25.8212,67.2393,60.0965,299.012,282.968,283.113,300.279,282.597,282.746,274.424,-23.7327,1.99757,118.599,23
1315.1,250.236,67.5995,67.5997,69.5927,69.5863,37.8077,38.7822,27.4017,0.0,67.2473,57.2142,295.318,278.898,279.389,300.737,281.774,281.772,272.253,-27.6021,2.01397,118.553,24
1250.12,248.364,66.8557,66.8559,69.0129,69.006,36.9676,39.041,28.588,1.84546,67.254,55.398,296.969,279.565,279.988,299.949,279.997,279.999,269.907,-29.0521,2.02069,118.378,25
1267.8,246.508,65.9622,65.9624,68.4589,68.4516,37.4374,39.2413,18.5441,5.12427,67.2621,54.658,296.049,278.777,278.942,298.596,279.402,279.487,268.862,-28.6318,2.02793,118.221,26
1307.49,244.648,65.1063,65.1065,67.9482,67.9404,37.9681,39.5629,44.9016,24.4063,67.27,55.8052,295.266,294.79,294.336,295.121,278.859,278.967,268.437,-23.8619,2.0355,118.076,27
1560.95,242.603,64.0065,64.0067,67.4859,67.4781,37.2452,40.0111,27.5716,0.0,67.2783,50.5546,292.592,275.682,276.119,299.653,277.052,277.057,265.306,-35.0788,2.04932,118.056,28
1293.06,241.204,63.5716,63.5717,66.9908,66.983,38.5084,40.0085,58.4881,30.0624,67.2861,51.4039,297.818,276.161,276.508,296.929,276.677,276.687,265.076,-32.0973,2.0561,117.933,29
1284.38,239.737,62.9557,62.9558,66.5875,66.5797,39.2562,40.3378,19.3638,0.0,67.2947,49.9307,292.755,276.359,275.983,298.755,275.941,275.951,263.637,-35.0345,2.07165,117.967,30
1289.64,238.166,62.3381,62.3383,66.1865,66.1787,39.0038,40.5754,24.437,0.0404475,67.3034,47.8777,291.772,273.683,275.024,297.142,274.404,274.415,261.049,-36.2934,2.07845,117.865,31
1304.23,236.641,61.6967,61.6969,65.795,65.7873,38.9322,40.7284,23.8732,0.386143,67.3119,45.8872,290.938,272.147,273.036,296.246,272.877,272.894,258.537,-38.2776,2.08443,117.756,32
1316.64,235.161,61.0773,61.0774,65.4144,65.4067,38.9975,40.8558,22.3208,0.00354466,67.3208,44.3522,290.226,270.877,272.18,295.295,271.559,271.574,256.56,-39.6154,2.09028,117.652,33
