hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.02,1656.0,72.9537,72.9537,72.9133,72.9133,78.3542,78.3416,119.662,115.999,67.0079,129.831,326.109,292.758,292.759,324.946,292.768,292.768,344.695,4.08637,0.00703005,44.0634,1
850.713,1127.05,73.7498,73.7499,73.6649,73.6645,78.648,78.3216,119.662,117.55,67.0078,116.177,323.017,293.09,293.06,323.112,292.882,292.882,343.917,-1.9456,0.214872,57.4852,2
850.653,426.553,76.6964,76.6963,76.6493,76.6489,77.5257,76.8764,119.662,119.662,67.0076,107.823,320.591,293.793,293.756,320.487,293.295,293.295,341.581,-5.39178,0.475283,71.7295,3
850.696,328.289,78.3104,78.3104,78.2743,78.2739,74.5031,73.5092,119.662,119.662,67.0075,100.46,318.24,294.726,294.683,317.999,293.826,293.826,336.829,-7.80863,0.686462,83.5613,4
850.993,315.919,78.9281,78.9281,78.9018,78.9017,72.2484,70.9141,119.662,119.662,67.0073,95.0732,316.174,296.551,296.457,315.879,294.963,294.963,329.417,-9.15609,0.873567,93.081,5
851.849,306.345,78.9678,78.9678,78.9434,78.9435,70.4721,69.0386,108.934,87.786,67.0072,91.8811,314.787,297.175,297.27,314.34,296.737,296.737,318.055,-9.90597,1.02898,99.1858,6
862.21,300.803,78.7352,78.7352,78.7371,78.7372,68.9879,67.6513,113.715,88.3639,67.007,90.1624,313.744,295.948,296.156,313.51,296.188,296.189,303.494,-10.0523,1.11923,102.33,7
975.991,294.6,78.1384,78.1384,78.1425,78.1426,67.2889,66.5455,90.0538,77.2045,67.0069,87.7699,311.89,294.463,294.573,312.181,294.753,294.753,298.111,-10.1965,1.19489,104.299,8
1160.3,289.666,77.4732,77.4731,77.4702,77.4703,64.5985,64.6007,69.1293,58.5082,67.0068,84.5356,310.472,293.216,293.319,310.407,293.056,293.055,295.513,-10.8954,1.25786,105.789,9
1116.09,290.246,76.7561,76.7553,76.7554,76.7548,60.7517,60.7967,88.3791,69.1876,67.0381,88.8315,309.506,292.183,292.31,309.362,292.042,292.042,293.381,-6.75625,1.30898,106.941,10
1009.77,282.853,76.0918,76.0909,76.0877,76.0871,57.5351,57.6909,94.5555,85.5586,67.116,78.0738,308.914,291.119,291.174,308.796,291.006,291.005,290.668,-14.5333,1.37897,108.412,11
964.178,278.636,75.8226,75.8205,75.8184,75.817,54.9028,54.9551,67.6439,58.4181,67.1505,80.8104,307.982,291.584,291.515,308.088,291.448,291.449,291.547,-11.4401,1.44712,109.847,12
920.662,276.323,75.7211,75.7165,75.6493,75.6471,53.8034,53.8839,61.1336,0.0,67.168,81.8005,308.979,292.287,292.872,308.09,291.436,291.436,292.386,-11.5355,1.50782,111.049,13
1032.3,273.966,75.3293,75.3193,74.95,74.953,53.209,51.8805,66.0851,56.5731,67.1771,77.418,308.173,290.733,290.867,305.345,288.653,288.652,290.245,-14.3512,1.56256,112.061,14
1039.13,269.676,74.8608,74.8637,74.8774,74.8805,50.7799,47.3562,60.674,48.287,67.1844,76.2054,306.169,289.153,289.263,311.225,292.759,292.758,287.527,-18.4528,1.61414,112.983,15
1086.59,268.439,74.5484,74.5497,74.6591,74.6511,48.8017,47.9731,55.0195,38.9661,67.1911,76.4682,305.422,289.513,289.68,306.613,290.628,290.628,288.047,-13.6124,1.66711,113.9,16
1126.45,266.33,74.1535,74.1635,74.264,74.2628,47.3597,47.1011,52.4509,31.6253,67.1977,69.4854,305.144,288.364,288.527,304.79,287.888,287.887,286.769,-18.5976,1.71647,114.717,17
1201.03,263.738,73.7405,73.7512,73.8859,73.8836,43.9335,44.3733,54.9602,34.9129,67.2044,67.7198,303.447,286.863,287.072,305.091,287.568,287.604,282.77,-20.3024,1.75454,115.328,18
1102.6,261.179,73.2934,73.3039,73.456,73.4537,42.0084,42.5658,47.6523,27.1261,67.2111,65.9921,302.731,285.943,286.155,304.485,286.489,286.523,280.99,-21.4707,1.7907,115.889,19
1046.12,258.74,72.6985,72.7008,72.9351,72.9276,40.3833,41.0365,44.0681,19.3071,67.2179,64.3353,301.739,284.983,285.245,303.746,285.545,285.55,279.302,-22.4826,1.82122,116.329,20
1041.49,256.402,72.0236,72.0278,72.3736,72.3646,38.8957,39.8649,41.1182,11.7257,67.2248,62.8526,301.13,284.174,284.478,302.985,284.688,284.69,277.879,-23.3324,1.84795,116.676,21
1049.07,254.183,71.314,71.3193,71.7963,71.7858,37.8156,39.2105,38.6605,8.47625,67.2317,61.5578,300.399,283.374,283.702,302.315,283.901,283.904,276.564,-24.1034,1.87207,116.961,22
1057.76,252.077,70.5962,70.6024,71.2162,71.2043,37.3549,39.0195,37.1476,6.3449,67.2389,60.2971,299.621,282.57,282.923,301.712,283.121,283.124,275.268,-24.9351,1.89423,117.206,23
1067.9,250.066,69.9031,69.9098,70.6435,70.6306,37.3724,39.1111,35.7039,4.83848,67.2459,59.0252,298.792,281.737,282.115,301.153,282.322,282.325,273.939,-25.8549,1.91486,117.403,24
1082.58,248.137,69.2247,69.23,70.0886,70.0762,37.6421,39.3286,34.4913,3.67582,67.2533,57.7249,297.924,280.863,281.271,300.628,281.483,281.487,272.553,-26.8764,1.93456,117.582,25
1104.89,246.28,68.5183,68.5184,69.5754,69.568,37.9883,39.5843,33.5818,2.86503,67.2603,56.4097,297.028,279.954,280.394,300.121,280.607,280.611,271.118,-27.9694,1.95255,117.658,26
1135.07,244.49,67.7999,67.8,69.086,69.0781,38.1759,39.8743,32.8459,2.48597,67.2683,55.1071,296.202,279.027,279.495,299.609,279.707,279.712,269.669,-29.0776,1.96405,117.475,27
1165.1,242.762,67.0743,67.0744,68.6096,68.6016,38.3344,40.1028,32.1705,2.28991,67.2757,53.8294,295.514,278.098,278.588,299.059,278.795,278.801,268.222,-30.153,1.97289,117.309,28
1190.84,241.094,66.3579,66.3579,68.1468,68.1388,38.4964,40.2869,31.3413,2.21265,67.2836,52.5652,294.811,277.156,277.663,298.479,277.868,277.875,266.773,-31.2169,1.98146,117.166,29
1212.19,239.481,65.6604,65.6605,67.6999,67.692,38.7047,40.4557,29.8485,2.04994,67.2921,51.2562,294.03,276.189,276.71,297.879,276.912,276.92,265.23,-32.356,1.98968,117.032,30
1231.16,237.924,64.9767,64.9768,67.2692,67.2613,38.9038,40.6099,27.9083,1.70472,67.3005,49.9496,293.166,275.162,275.712,297.258,275.899,275.908,263.662,-33.5111,1.99739,116.904,31
1250.43,236.416,64.3025,64.3026,66.8533,66.8455,39.0942,40.7685,25.7585,1.1886,67.3096,48.4483,292.237,274.052,274.659,296.594,274.804,274.815,261.824,-34.9366,2.0045,116.78,32
1270.45,234.955,63.6172,63.6173,66.441,66.4332,39.2372,40.9032,23.9934,0.72709,67.3179,47.0087,291.23,272.795,273.521,295.842,273.561,273.574,260.02,-36.2384,2.01103,116.657,33
1289.67,233.536,62.9702,62.9703,66.0628,66.055,39.368,41.0398,22.3367,0.299815,67.3261,45.4286,290.308,271.581,272.521,295.13,272.36,272.375,257.989,-37.8398,2.01702,116.535,34
1305.55,232.165,62.2649,62.265,65.645,65.6374,39.4699,41.1524,20.8231,0.0694995,67.3348,43.7949,289.332,270.226,271.591,294.352,271.024,271.042,255.831,-39.5181,2.02252,116.413,35
1321.62,230.84,61.5358,61.5359,65.2157,65.2084,39.5069,41.2486,19.3531,0.0490584,67.344,42.1019,288.338,268.786,270.314,293.603,269.606,269.628,253.531,-41.3834,2.02753,116.292,36
1349.18,229.545,60.805,60.8051,64.7852,64.778,39.6123,41.4031,17.8121,0.040537,67.3532,40.2728,287.355,267.212,268.851,292.812,268.047,268.073,250.987,-42.7221,2.03202,116.171,37
1394.59,228.281,60.0836,60.0837,64.3554,64.3481,39.7807,41.5651,16.1422,0.0232404,67.3624,38.2886,286.216,265.463,267.27,291.786,266.31,266.338,248.12,-44.1364,2.03593,116.046,38
1568.8,227.257,59.3619,59.362,63.883,63.8758,39.9883,41.82,14.3681,0.289177,67.3719,36.1486,284.788,263.512,264.673,290.678,264.382,264.413,244.835,-45.853,2.03919,115.91,39
1627.9,226.024,58.6464,58.6465,63.3722,63.365,40.0958,41.4655,12.3155,0.0,67.3806,33.5526,282.975,260.959,262.397,289.126,261.97,261.775,240.6,-48.0567,2.04152,115.761,40
1811.74,224.922,57.9567,57.9569,62.889,62.8818,40.3088,41.8031,11.2527,0.346663,67.3894,31.1406,281.843,258.787,259.727,287.685,259.57,259.595,236.8,-50.4956,2.04348,115.613,41
