hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.014,1947.43,73.0212,73.0212,72.9364,72.9364,78.3646,78.3386,119.662,113.027,67.0079,129.578,326.244,292.748,292.747,324.91,292.754,292.754,344.684,3.79161,0.00773481,44.111,1
850.698,1549.87,73.9319,73.9319,73.7537,73.7533,78.8742,78.2669,119.662,105.562,67.0078,115.521,322.63,293.553,293.368,322.834,292.855,292.855,343.896,-2.1247,0.206883,57.2118,2
850.651,1046.79,76.897,76.897,76.8065,76.806,77.9107,76.5933,119.662,111.032,67.0076,107.025,320.018,294.804,294.595,320.077,293.213,293.213,341.528,-5.46617,0.475484,71.9861,3
850.726,342.245,78.4046,78.4045,78.3615,78.3611,75.2207,73.0353,119.662,113.025,67.0075,100.357,317.834,296.147,295.95,317.725,293.693,293.693,336.736,-7.46582,0.681636,83.5296,4
851.076,324.073,78.8068,78.8068,78.7941,78.7941,72.8231,70.5213,119.662,100.511,67.0073,95.0043,315.618,297.588,297.862,315.745,294.674,294.674,329.297,-8.77292,0.863708,92.9045,5
852.125,314.686,78.784,78.784,78.8021,78.8021,70.6006,68.9507,119.662,82.4363,67.0072,92.3809,314.912,297.213,297.463,314.324,296.671,296.671,317.897,-9.68964,1.00923,98.7238,6
860.445,304.255,78.3984,78.3983,78.4672,78.4673,68.0689,67.9209,119.662,94.839,67.007,90.5085,314.19,296.23,296.563,313.545,296.199,296.2,303.614,-10.2572,1.12396,102.442,7
861.946,302.179,77.6516,77.6516,77.725,77.7251,64.9801,67.3327,119.662,20.4911,67.0069,87.1207,311.542,289.364,291.036,312.44,294.991,294.991,297.733,-10.9294,1.22222,105.08,8
997.466,294.844,77.2174,77.2173,77.2185,77.2186,60.4628,65.3622,119.662,0.0,67.0068,85.1679,312.688,272.308,274.139,310.966,293.579,293.578,298.072,-12.6305,1.29904,106.882,9
907.292,290.925,76.3904,76.3902,76.4901,76.4902,57.454,63.292,113.285,45.8594,67.0394,82.7053,309.923,290.141,291.101,310.471,293.198,293.198,295.52,-12.3116,1.36329,108.372,10
961.523,287.13,76.0099,76.0085,76.0041,76.0042,53.952,60.6855,119.662,54.1606,67.1162,80.961,313.206,290.252,291.291,308.843,291.724,291.723,293.819,-16.4361,1.39976,109.071,11
1032.56,281.906,75.4523,75.4509,75.5632,75.5624,51.7902,59.2778,119.662,89.1618,67.1509,79.6406,307.595,289.493,289.891,308.969,291.887,291.887,292.425,-13.2775,1.47689,110.599,12
1007.55,277.132,75.2651,75.2616,75.2795,75.2778,49.8993,57.6155,119.662,0.0,67.1685,80.1515,309.652,291.787,292.453,307.819,291.279,291.278,292.583,-13.5411,1.55018,112.053,13
914.407,275.427,74.927,74.922,74.8476,74.8452,49.056,55.9239,50.3906,0.0,67.1778,78.3291,308.083,291.505,292.022,307.013,290.77,290.77,291.341,-13.4871,1.60133,113.022,14
924.938,272.306,74.4825,74.4757,74.2349,74.2336,47.3219,53.0858,63.7312,0.0,67.1848,74.9194,306.348,289.586,290.167,305.541,289.288,289.288,288.056,-14.7135,1.6434,113.707,15
942.033,270.048,74.0953,74.0859,73.6926,73.6964,45.4562,50.1326,65.4402,0.340562,67.1915,72.5987,306.008,288.828,289.455,304.857,288.571,288.57,286.46,-16.4885,1.69375,114.523,16
977.736,266.651,73.7128,73.7081,73.2309,73.2406,43.4909,47.3564,63.5224,14.2506,67.1986,70.0301,304.932,287.799,288.288,304.085,287.72,287.72,284.552,-17.8538,1.74598,115.374,17
991.772,263.925,73.2122,73.216,72.8042,72.8043,41.4025,44.7729,60.1144,18.8233,67.2054,67.1464,303.647,286.622,287.072,303.462,286.694,286.693,282.348,-19.4413,1.79563,116.173,18
1003.71,261.383,72.672,72.676,72.3463,72.3464,39.5775,42.2192,56.4971,16.5927,67.2122,66.5856,302.605,285.932,286.366,302.169,285.996,285.995,281.356,-18.9747,1.84151,116.888,19
1004.09,258.966,72.0687,72.0729,71.7567,71.7568,38.5531,40.2098,52.9678,14.1229,67.2191,64.9425,301.993,285.042,285.487,301.239,285.133,285.133,279.847,-20.0818,1.88326,117.513,20
1005.1,257.001,71.4977,71.5007,71.1656,71.1656,37.9371,38.7306,55.3643,11.163,67.2266,65.5644,301.426,284.97,285.465,301.042,285.224,285.224,279.978,-18.8583,1.9212,118.028,21
1015.16,254.833,70.9304,70.9253,70.6359,70.636,38.0512,38.2097,52.0057,14.1757,67.2329,64.637,301.338,284.652,285.1,302.766,285.107,285.107,279.469,-21.1805,1.96127,118.565,22
1004.23,252.783,70.3479,70.3433,70.1348,70.1349,38.2359,38.1407,48.0183,9.92551,67.2397,63.3273,300.253,283.882,284.339,301.233,284.334,284.334,278.188,-21.0602,1.99677,118.96,23
1002.95,250.8,69.7211,69.7159,69.6408,69.6409,38.3589,38.2872,43.1938,6.17889,67.2473,62.1726,299.692,283.203,283.672,300.181,283.651,283.651,277.06,-21.2809,2.02132,118.978,24
1023.67,248.876,69.0792,69.0749,69.158,69.1567,38.4166,38.4831,43.417,5.41153,67.2553,60.9353,299.009,282.43,282.932,299.882,283.025,283.025,275.839,-22.3741,2.04003,118.971,25
1055.1,247.024,68.4511,68.4511,68.6836,68.6773,38.5383,38.7428,43.1001,6.32569,67.2624,59.6788,298.102,281.63,282.131,299.927,282.338,282.339,274.537,-23.865,2.05765,118.971,26
1078.44,245.243,67.8219,67.8246,68.1957,68.1863,38.6911,38.9382,40.0059,5.16873,67.27,58.262,297.154,280.735,281.238,299.662,281.473,281.475,273.05,-25.2673,2.07401,118.969,27
1094.44,243.531,67.1804,67.1846,67.6922,67.6809,38.775,39.0372,37.9401,3.40664,67.2783,56.8034,296.181,279.769,280.307,299.082,280.523,280.525,271.475,-26.4468,2.08792,118.941,28
1113.4,241.876,66.5327,66.5379,67.1858,67.173,38.8804,39.0977,37.1526,2.88314,67.2859,55.393,295.323,278.798,279.367,298.423,279.566,279.568,269.926,-27.5331,2.10015,118.895,29
1127.69,240.274,65.875,65.8816,66.6746,66.6606,38.9582,39.1925,36.5762,2.98226,67.2941,54.066,294.641,277.855,278.432,297.759,278.627,278.629,268.436,-28.5497,2.1117,118.847,30
1140.33,238.724,65.226,65.2336,66.1662,66.1512,39.0602,39.287,35.8083,3.16116,67.3023,52.8021,293.966,276.929,277.509,297.129,277.704,277.706,266.986,-29.556,2.12284,118.802,31
1153.71,237.22,64.5972,64.6056,65.6652,65.6494,39.2343,39.4083,34.0934,3.16929,67.3105,51.5513,293.219,275.993,276.572,296.54,276.773,276.776,265.53,-30.622,2.13341,118.759,32
1166.74,235.758,63.9865,63.9957,65.1767,65.1602,39.4379,39.5489,31.6291,2.79269,67.3192,50.247,292.4,275.004,275.593,295.973,275.793,275.797,263.985,-31.8183,2.14304,118.711,33
1187.94,234.332,63.3905,63.4003,64.7011,64.6841,39.6369,39.7065,29.107,2.06053,67.3279,48.8471,291.551,273.934,274.556,295.372,274.73,274.735,262.29,-33.1547,2.15184,118.656,34
1214.04,232.941,62.7692,62.7795,64.2027,64.1853,39.7931,39.8549,26.7818,1.33988,67.3365,47.3438,290.69,272.769,273.46,294.715,273.573,273.579,260.424,-34.6293,2.15976,118.589,35
1237.78,231.594,62.1308,62.14,63.702,63.6854,39.8789,39.9683,24.5943,0.856521,67.3453,45.7484,289.786,271.507,272.292,294.037,272.319,272.328,258.389,-36.274,2.16693,118.518,36
1259.59,230.287,61.4334,61.4335,63.2423,63.2348,39.963,40.1891,22.4714,0.444309,67.3541,44.0568,288.824,270.14,271.088,293.337,270.963,270.974,256.172,-38.1042,2.17339,118.443,37
1279.58,229.02,60.7199,60.72,62.8012,62.7938,39.9637,40.4509,20.4129,0.12051,67.3633,42.2781,287.812,268.664,269.979,292.585,269.498,269.513,253.765,-40.0917,2.17915,118.364,38
