hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
850.972,2314.66,72.9362,72.9362,72.9095,72.9095,78.3544,78.3444,117.895,113.742,67.0079,134.379,326.199,292.795,292.795,325.037,292.804,292.804,344.711,6.81444,0.0084196,44.5402,1
850.661,2026.96,73.1422,73.1417,73.0674,73.0673,78.5629,78.3061,119.662,114.552,67.0078,119.705,323.909,292.942,292.935,323.9,292.862,292.862,343.919,-0.325589,0.122134,52.6032,2
850.626,1661.87,75.5272,75.525,75.4825,75.4813,78.7935,78.3561,119.662,117.022,67.0076,112.807,322.032,293.404,293.394,321.899,293.179,293.179,341.413,-3.23049,0.298825,63.4657,3
850.662,535.995,78.3929,78.3899,78.3593,78.358,75.8442,75.1413,119.662,118.509,67.0075,108.344,320.41,294.005,293.993,320.137,293.517,293.517,336.967,-4.82791,0.433072,71.3754,4
850.899,339.649,80.7202,80.7178,80.6846,80.6836,72.5273,71.5561,119.662,118.482,67.0073,103.488,318.94,294.955,294.936,318.593,294.114,294.114,329.615,-6.67921,0.559358,79.9088,5
851.445,329.301,82.3203,82.318,82.2834,82.2827,69.9025,68.5313,119.662,116.987,67.0072,99.5047,317.291,296.616,296.579,317.022,295.316,295.316,320.801,-7.44927,0.671102,86.318,6
853.853,317.7,83.222,83.2203,83.2105,83.2099,67.4542,65.7025,117.129,102.089,67.007,96.2312,316.051,298.552,298.618,315.691,296.757,296.757,308.558,-8.28074,0.769306,90.7254,7
864.545,306.707,83.519,83.5202,83.5187,83.5191,64.8791,63.4229,97.4591,80.0377,67.0069,93.3482,314.807,297.663,297.753,314.692,297.433,297.433,303.528,-8.93243,0.854798,93.9666,8
949.706,295.14,83.4827,83.4811,83.4904,83.49,62.4635,61.5675,100.51,93.2558,67.0068,91.7846,313.556,296.424,296.485,313.853,296.877,296.877,301.599,-9.03798,0.930643,96.4833,9
1039.45,288.105,83.1212,83.1212,83.1273,83.1274,60.3322,60.0219,97.2588,93.1082,67.0503,90.6823,312.681,295.548,295.583,313.075,296.106,296.106,300.413,-9.02076,0.999596,98.5421,10
