hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.02,1650.17,72.9533,72.9533,72.9132,72.9131,78.3542,78.3416,119.662,115.999,67.0079,129.903,326.106,292.758,292.759,324.947,292.768,292.768,344.695,4.13517,0.00697226,44.0609,1
850.712,1136.46,73.7468,73.7468,73.6604,73.66,78.6468,78.3192,119.662,117.581,67.0078,116.213,323.023,293.087,293.057,323.084,292.88,292.88,343.917,-1.89287,0.214206,57.4558,2
850.653,426.598,76.6898,76.6897,76.6436,76.6432,77.5274,76.8707,119.662,119.662,67.0076,107.883,320.603,293.785,293.748,320.498,293.294,293.294,341.582,-5.35987,0.473381,71.6508,3
850.696,328.354,78.3092,78.3092,78.2724,78.272,74.5039,73.5137,119.662,119.662,67.0075,100.528,318.257,294.708,294.667,318.012,293.819,293.819,336.833,-7.78354,0.683721,83.4517,4
850.991,315.934,78.9323,78.9322,78.9062,78.9061,72.2539,70.9154,119.662,119.662,67.0073,95.1188,316.196,296.514,296.424,315.864,294.928,294.928,329.424,-9.14815,0.870161,92.9688,5
851.836,306.382,78.9793,78.9793,78.9544,78.9544,70.4876,69.0447,108.985,88.3554,67.0072,91.9458,314.808,297.196,297.288,314.353,296.76,296.76,318.079,-9.88241,1.02536,99.0836,6
861.978,300.793,78.7482,78.7482,78.7502,78.7502,69.0044,67.6577,113.887,88.2359,67.007,90.1834,313.759,295.966,296.172,313.52,296.202,296.203,303.524,-10.053,1.11582,102.239,7
988.62,294.62,78.174,78.174,78.1793,78.1794,67.304,66.5614,90.4437,77.5967,67.0069,87.8363,311.913,294.486,294.594,312.22,294.796,294.797,298.163,-10.1874,1.19172,104.219,8
1234.81,289.622,77.4962,77.4962,77.4932,77.4933,64.6395,64.6804,69.4763,58.7841,67.0068,84.8007,310.486,293.22,293.32,310.5,293.093,293.093,295.543,-10.7209,1.25493,105.717,9
1198.7,289.995,76.7955,76.7947,76.7979,76.7973,60.7455,60.8274,88.5443,69.0297,67.0384,89.0634,309.442,292.156,292.284,309.294,292.022,292.022,293.337,-6.52707,1.30662,106.887,10
