hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
850.986,2254.12,72.9376,72.9376,72.9114,72.9114,78.3532,78.3427,118.636,113.475,67.0079,130.724,326.223,292.79,292.791,325.024,292.8,292.8,344.701,4.53254,0.00883356,44.5669,1
850.663,1942.07,73.1478,73.1472,73.0728,73.0727,78.565,78.3112,119.662,114.934,67.0078,119.284,323.802,292.946,292.939,323.798,292.87,292.871,343.914,-0.504896,0.127949,52.8903,2
850.629,1560.18,75.9668,75.9656,75.922,75.9211,78.7387,78.3114,119.662,117.511,67.0076,112.507,321.896,293.422,293.411,321.716,293.199,293.199,341.572,-3.30841,0.312598,64.2132,3
850.663,461.234,78.6963,78.6968,78.6614,78.6618,75.4068,74.7014,119.662,118.988,67.0075,107.434,320.206,294.05,294.038,319.904,293.557,293.557,336.927,-5.29243,0.454822,72.5382,4
850.91,337.553,80.8968,80.8975,80.8632,80.8641,72.3148,71.3571,119.662,118.863,67.0073,102.76,318.594,295.081,295.06,318.284,294.223,294.223,329.915,-6.76737,0.588022,81.3258,5
851.496,327.418,82.3858,82.3868,82.354,82.357,69.5774,68.2099,119.662,117.281,67.0072,98.7609,317.055,296.885,296.839,316.784,295.499,295.499,320.449,-7.67646,0.705646,87.8231,6
854.297,316.032,83.1987,83.2,83.1877,83.1907,67.1291,65.4569,110.002,96.6198,67.007,95.5267,315.883,298.422,298.487,315.431,297.12,297.12,308.009,-8.56866,0.808288,92.2206,7
871.889,304.738,83.4203,83.422,83.4219,83.4248,64.6709,63.3027,100.681,82.7505,67.0069,92.963,314.574,297.397,297.498,314.502,297.304,297.304,303.181,-8.95854,0.893662,95.3212,8
1016.71,293.083,83.3427,83.3444,83.3505,83.3531,62.3372,61.5412,100.205,93.7274,67.0068,91.6136,313.242,296.045,296.105,313.649,296.665,296.665,301.233,-8.95115,0.970856,97.7596,9
1159.48,287.067,82.9112,82.9093,82.9146,82.9146,60.1399,59.9558,96.1386,90.7243,67.0503,89.9855,312.461,295.337,295.383,312.848,295.832,295.832,299.889,-9.28107,1.0401,99.7761,10
1071.7,282.858,82.2338,82.2325,82.2306,82.2339,58.4508,58.6542,102.975,97.8993,67.1267,88.1771,311.566,294.543,294.586,311.718,294.654,294.654,298.036,-9.43841,1.10485,101.495,11
960.971,280.361,81.6578,81.6562,81.6557,81.659,56.3093,57.1087,95.9788,83.8233,67.1575,94.5289,310.666,293.996,294.089,310.724,294.071,294.071,297.024,-4.06372,1.17533,103.266,12
941.448,276.352,81.2125,81.2115,81.2094,81.2135,53.625,54.4717,89.7395,78.4503,67.1718,92.6042,310.301,293.691,293.786,310.487,293.81,293.81,296.248,-5.11339,1.24886,105.012,13
965.273,272.619,80.7905,80.7923,80.7801,80.7869,51.6948,52.5433,82.9136,63.0828,67.1801,95.0752,309.896,293.186,293.322,309.84,293.264,293.264,294.519,-2.8774,1.31775,106.593,14
982.02,271.065,80.5658,80.5671,80.5428,80.5485,49.9539,50.3859,92.9016,0.0,67.1871,89.4388,311.371,293.736,294.668,308.887,292.925,292.927,294.686,-8.1899,1.38543,108.031,15
1044.88,268.604,80.4033,80.4013,80.3911,80.39,48.555,48.0631,91.4084,0.0,67.1939,85.9825,310.558,293.396,294.108,308.316,292.551,292.551,294.372,-9.88956,1.44769,109.308,16
1045.8,266.432,80.2374,80.24,80.2279,80.2306,46.3663,45.3237,82.2197,0.0,67.2007,83.8222,309.84,292.89,293.527,307.777,292.134,292.134,293.346,-10.8107,1.50509,110.432,17
994.617,263.844,80.0395,80.0416,80.005,80.0093,44.5049,44.2618,69.0719,0.0,67.2075,81.2853,308.888,292.186,292.748,306.722,291.281,291.281,291.82,-11.857,1.55532,111.343,18
961.497,260.945,79.755,79.7497,79.6558,79.655,43.3566,43.4103,55.1671,0.0,67.2144,78.5511,308.308,291.256,291.733,305.728,290.306,290.306,289.832,-13.5248,1.5974,112.078,19
953.11,258.403,79.4,79.3937,79.2318,79.2348,42.3224,42.2798,46.568,16.4439,67.2214,76.7852,306.061,290.947,291.337,305.015,289.827,289.827,289.527,-12.7845,1.63189,112.639,20
952.078,256.022,79.0116,79.0035,78.7846,78.7871,41.4694,41.4669,44.8531,10.2272,67.2282,76.0495,306.885,290.762,291.085,305.096,289.726,289.725,289.147,-14.25,1.66461,113.134,21
966.889,253.963,78.5983,78.5891,78.3107,78.314,40.7735,40.8544,44.35,7.86642,67.2353,75.3657,306.112,290.475,290.795,304.538,289.424,289.424,288.644,-14.0796,1.6985,113.634,22
1051.06,251.981,78.098,78.0887,77.8254,77.8282,40.2057,40.4279,44.2421,38.8333,67.2428,74.1029,305.209,289.437,289.546,303.683,289.173,289.173,287.302,-14.3087,1.73345,114.124,23
1120.69,249.246,77.5307,77.522,77.3024,77.3043,39.5836,40.2497,39.9354,29.613,67.2501,72.3462,304.668,289.126,289.28,304.249,288.893,288.893,286.457,-15.3839,1.76786,114.608,24
1119.56,249.045,76.8786,76.8709,76.7142,76.7146,38.9891,39.9762,36.461,22.2429,67.2577,70.7533,303.277,288.034,288.22,302.54,287.792,287.792,284.591,-15.5004,1.79921,115.053,25
1055.44,247.44,76.2681,76.2611,76.143,76.1422,38.6189,39.8098,35.9928,11.5828,67.2648,70.3212,302.976,288.235,288.495,302.232,287.941,287.941,284.955,-15.6151,1.82766,115.446,26
1089.01,245.581,75.6683,75.6621,75.5878,75.5858,38.6703,39.927,35.9462,13.7687,67.2727,69.2778,303.764,287.824,288.065,302.958,287.731,287.731,284.222,-17.4215,1.85624,115.835,27
1084.37,243.892,75.0005,74.9953,74.9824,74.9794,38.6393,39.9477,40.1473,23.2548,67.2813,67.2281,301.819,286.409,286.625,301.714,286.532,286.532,281.872,-17.5302,1.88291,116.189,28
1068.46,242.224,74.3944,74.3898,74.3944,74.3909,38.7817,40.0251,37.267,15.8717,67.2884,66.2681,301.233,286.091,286.342,301.386,286.091,286.091,281.183,-18.0846,1.90923,116.529,29
1057.7,240.589,73.7663,73.7628,73.8195,73.815,39.0089,40.1624,30.2386,8.40828,67.2971,65.291,300.629,285.56,285.816,300.788,285.593,285.594,280.295,-18.5083,1.93426,116.845,30
1062.75,239.024,73.1126,73.1108,73.266,73.2596,39.09,40.3713,29.2737,4.44571,67.3057,64.1031,300.015,284.875,285.18,300.551,285.04,285.042,279.194,-19.5378,1.95548,117.003,31
1084.73,237.53,72.4502,72.4513,72.7086,72.7004,39.1359,40.5665,31.3593,3.83402,67.3139,62.9626,299.266,284.139,284.483,300.091,284.376,284.377,278.045,-20.3175,1.96909,116.856,32
