hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
850.99,1770.32,72.9675,72.9674,72.9215,72.9215,78.3531,78.3414,119.662,116.88,67.0079,129.773,326.459,292.754,292.754,324.919,292.763,292.763,344.705,3.69971,0.0127571,44.8203,1
850.693,1418.19,73.2349,73.2346,73.1268,73.1267,78.6824,78.3105,119.662,115.394,67.0078,116.786,323.119,293.127,293.087,323.189,292.88,292.88,343.884,-1.60119,0.165588,54.5858,2
850.659,507.987,76.2143,76.2142,76.1531,76.1528,78.583,77.9494,119.662,118.948,67.0076,107.953,320.573,293.88,293.816,320.499,293.26,293.26,341.464,-5.27842,0.319549,61.9719,3
850.698,343.978,78.6272,78.6277,78.5982,78.5985,75.1965,73.9081,119.662,119.662,67.0075,100.62,318.144,294.995,294.883,318.034,293.729,293.729,336.594,-7.614,0.660691,80.0711,4
851.01,319.092,80.1373,80.1382,80.1158,80.1164,71.8601,70.304,119.662,119.662,67.0073,95.2364,316.182,297.077,296.892,315.982,294.711,294.711,329.079,-9.05748,0.906429,92.6701,5
852.09,308.314,81.0484,81.0495,81.0301,81.0309,68.6524,67.0538,112.84,82.7814,67.0072,92.3546,314.957,297.326,297.469,314.55,296.876,296.876,317.567,-9.75342,1.07992,100.018,6
863.998,302.38,81.5145,81.516,81.5211,81.5218,65.685,64.2335,114.524,89.9092,67.007,90.6522,313.91,296.081,296.307,313.82,296.483,296.483,303.502,-9.87667,1.18245,103.831,7
979.174,298.492,81.5926,81.594,81.5949,81.5956,62.7034,61.8673,86.086,71.7297,67.0069,89.0077,312.182,294.84,294.961,312.552,295.19,295.19,298.782,-9.67729,1.26454,106.009,8
1149.08,295.819,81.4046,81.4049,81.4049,81.4052,59.8484,59.4398,78.2165,54.1031,67.0068,86.1522,310.938,293.479,293.7,310.996,293.72,293.719,296.389,-10.2011,1.32817,107.502,9
1126.34,289.505,80.9922,80.9905,80.9871,80.9862,56.8245,56.7401,106.646,81.5849,67.0478,87.7866,309.201,291.332,291.627,309.502,292.268,292.268,293.214,-7.5058,1.38391,108.662,10
