hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.016,1794.55,72.9972,72.9972,72.9292,72.9292,78.3604,78.3395,119.662,113.937,67.0079,128.937,326.24,292.745,292.746,324.905,292.753,292.753,344.686,3.38966,0.00848504,44.1356,1
850.71,1319.25,73.8846,73.8846,73.7295,73.729,78.8016,78.2898,119.662,111.486,67.0078,115.349,322.671,293.406,293.276,322.872,292.874,292.874,343.898,-2.2818,0.218135,57.6613,2
850.656,439.043,76.834,76.8339,76.7518,76.7514,77.7986,76.6594,119.662,114.251,67.0076,106.25,319.935,294.597,294.419,319.951,293.262,293.262,341.526,-5.91373,0.504878,73.0499,3
850.726,331.03,78.272,78.272,78.2357,78.2354,75.0343,73.0795,119.662,117.354,67.0075,99.2136,317.533,295.962,295.787,317.488,293.78,293.78,336.707,-7.87255,0.728802,85.269,4
851.08,318.048,78.6418,78.6418,78.6267,78.6266,72.5566,70.5059,119.662,91.7382,67.0073,93.938,315.693,297.652,297.76,315.424,294.882,294.882,329.204,-9.42488,0.918582,94.6417,5
852.484,309.18,78.5752,78.5752,78.5907,78.5907,70.2982,68.8325,109.545,72.4554,67.0072,91.3212,314.539,296.897,297.092,314.143,296.555,296.556,317.171,-10.042,1.07023,100.402,6
866.461,302.506,78.128,78.1279,78.2207,78.2208,67.9724,67.6451,119.662,100.119,67.007,88.5892,312.616,293.906,294.207,313.101,295.659,295.659,301.996,-10.5251,1.1741,103.792,7
900.899,298.366,77.1418,77.1417,77.1891,77.1891,62.7584,67.0625,119.662,0.0,67.0069,85.8881,311.902,292.636,294.079,311.827,294.272,294.272,297.364,-11.3037,1.26526,106.092,8
875.815,294.052,76.7728,76.7728,76.8617,76.8617,60.3858,65.4599,60.2406,71.1892,67.0068,89.8041,315.767,296.541,296.587,311.58,294.244,294.244,300.719,-12.3271,1.35249,108.107,9
997.981,289.03,76.2539,76.2531,76.2207,76.2208,58.8754,64.5265,119.662,60.0694,67.0396,86.3142,313.632,295.269,295.799,310.581,293.123,293.122,298.737,-12.7158,1.39998,109.158,10
910.969,285.546,75.5768,75.5712,75.4821,75.4822,57.4674,61.5008,36.7238,11.9184,67.1171,82.8211,310.185,293.575,293.694,310.265,293.142,293.141,295.324,-12.0148,1.48055,110.782,11
884.075,280.611,75.0363,75.0295,74.7216,74.7214,56.4851,58.6178,67.2456,0.0,67.1512,79.7006,309.356,292.418,292.918,308.999,291.067,291.066,293.011,-13.6155,1.51976,111.525,12
941.574,278.467,74.5589,74.5526,74.119,74.1189,55.5325,55.5844,72.8284,39.9927,67.1684,75.8222,311.314,290.932,291.229,310.331,286.455,287.07,290.252,-18.8781,1.57392,112.435,13
1062.47,275.057,74.1938,74.187,73.8063,73.8061,54.0174,53.5989,71.4775,55.8391,67.1776,75.3257,307.274,290.427,290.61,309.224,288.298,289.103,289.497,-17.2268,1.63236,113.487,14
1003.88,270.527,73.8866,73.8799,73.7341,73.7324,52.2311,52.6014,71.7389,52.509,67.1846,76.7187,305.96,289.735,289.958,307.579,291.266,291.434,288.668,-14.3601,1.68616,114.431,15
1057.85,267.75,73.6389,73.6341,73.5754,73.5745,51.2149,51.6355,65.1428,44.6432,67.1911,75.3905,306.021,289.907,290.142,306.87,290.484,290.517,288.85,-14.8153,1.74087,115.325,16
1059.61,265.9,73.2778,73.2873,73.3914,73.3903,49.709,50.5176,67.414,43.7997,67.1977,73.2808,304.933,289.03,289.295,307.772,290.064,290.094,287.274,-17.6221,1.7922,116.162,17
990.553,263.758,72.905,72.9165,73.1067,73.1031,47.5237,48.8819,65.0511,43.9756,67.2044,71.7347,304.103,288.289,288.524,306.251,289.151,289.185,285.919,-17.5404,1.84108,116.951,18
968.593,261.365,72.5809,72.5917,72.7621,72.7591,45.4489,45.6809,67.9384,44.998,67.2111,70.4667,303.444,287.556,287.821,304.427,287.952,288.019,284.682,-16.9265,1.88557,117.651,19
994.415,258.674,72.2948,72.3054,72.4376,72.4352,43.0964,42.8637,67.6124,46.8356,67.2179,68.9848,302.915,286.861,287.119,303.573,287.19,287.221,283.373,-17.5199,1.92901,118.274,20
1024.05,256.353,71.935,71.9446,72.084,72.0814,41.6442,41.5691,62.1178,41.092,67.2247,67.4927,301.968,286.095,286.358,303.142,286.6,286.629,281.917,-18.5843,1.97225,118.877,21
1052.12,254.232,71.4535,71.4558,71.6707,71.6634,40.4001,40.4545,53.6147,29.1275,67.2316,66.0464,301.038,285.363,285.665,302.464,285.892,285.921,280.585,-19.3924,2.01054,119.324,22
1071.01,252.191,70.8842,70.8881,71.2098,71.201,39.1725,39.5689,50.0575,20.9848,67.2384,64.554,300.289,284.597,284.952,301.958,285.175,285.203,279.266,-20.4608,2.03657,119.37,23
1085.02,250.216,70.2641,70.2691,70.7166,70.7062,38.1699,38.9334,49.6044,12.4807,67.2458,63.0328,299.826,283.888,284.299,301.744,284.428,284.456,277.97,-21.8935,2.05745,119.392,24
1093.39,248.311,69.5999,69.6059,70.1981,70.1863,37.5097,38.55,48.058,11.603,67.2532,61.7899,299.075,283.111,283.532,301.259,283.687,283.714,276.706,-22.787,2.07683,119.433,25
1095.04,246.483,68.9269,68.9337,69.6626,69.6496,37.193,38.3832,46.0244,10.0478,67.2605,60.6153,298.315,282.359,282.79,300.82,282.96,282.987,275.498,-23.6774,2.09403,119.453,26
1095.13,244.722,68.274,68.281,69.1228,69.1091,37.2624,38.3823,44.0572,8.11658,67.2684,59.4428,297.529,281.596,282.042,300.32,282.215,282.243,274.284,-24.5329,2.1094,119.455,27
1097.29,243.023,67.6125,67.6127,68.5818,68.5734,37.5617,38.4879,42.2592,6.45742,67.2769,58.2521,296.724,280.802,281.266,299.784,281.441,281.468,273.029,-25.401,2.12325,119.441,28
1104.41,241.381,66.9623,66.9624,68.1073,68.0994,37.8281,38.6956,40.834,5.28205,67.2849,57.0435,295.907,279.975,280.458,299.228,280.636,280.662,271.732,-26.3009,2.13591,119.417,29
1117.35,239.795,66.2802,66.2803,67.6322,67.6243,37.9989,38.9542,39.695,4.71173,67.2933,55.8267,295.129,279.123,279.622,298.658,279.805,279.832,270.407,-27.2268,2.14772,119.383,30
1135.44,238.26,65.5881,65.5882,67.1708,67.163,38.124,39.1832,38.6252,4.6319,67.3017,54.6101,294.533,278.26,278.768,298.092,278.953,278.98,269.07,-28.1881,2.15888,119.342,31
1155.39,236.775,64.9019,64.902,66.7249,66.7171,38.2535,39.3894,37.3456,4.64549,67.3102,53.3863,293.912,277.375,277.887,297.54,278.077,278.104,267.683,-29.2064,2.16957,119.301,32
1174.93,235.338,64.2327,64.2329,66.2954,66.2877,38.4399,39.5803,35.1244,4.37022,67.319,52.1141,293.217,276.448,276.962,296.997,277.155,277.182,266.211,-30.33,2.17987,119.262,33
1190.55,233.945,63.5805,63.5806,65.8785,65.8708,38.6522,39.7604,32.0431,3.36891,67.328,50.7346,292.455,275.442,275.971,296.442,276.15,276.178,264.591,-31.6233,2.18944,119.221,34
1209.83,232.588,62.9008,62.9009,65.4376,65.43,38.8399,39.9069,28.9206,2.17032,67.3369,49.2054,291.62,274.316,274.89,295.837,275.026,275.055,262.755,-33.119,2.19805,119.172,35
1240.96,231.262,62.2019,62.202,64.9822,64.9746,38.9257,40.0112,26.0539,1.23919,67.3461,47.5393,290.693,273.061,273.72,295.191,273.777,273.808,260.695,-34.8246,2.2057,119.114,36
1272.46,229.966,61.4893,61.4895,64.5221,64.5146,39.029,40.1343,23.4803,0.635514,67.3553,45.763,289.69,271.684,272.486,294.519,272.412,272.445,258.428,-36.7341,2.21251,119.048,37
1299.94,228.705,60.7669,60.7671,64.0691,64.0617,39.1394,40.2849,21.2279,0.17904,67.3647,43.9059,288.608,270.201,271.329,293.781,270.943,270.978,255.98,-38.7782,2.21859,118.976,38
1322.52,227.479,60.0358,60.0359,63.6256,63.6183,39.2687,40.5406,19.2393,0.0412594,67.3736,41.9867,287.404,268.61,270.194,293.045,269.376,269.415,253.363,-40.9568,2.22395,118.892,39
