hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.001,2274.86,72.9286,72.9286,72.9038,72.9038,78.354,78.3454,119.192,113.774,67.0079,135.679,325.889,292.802,292.802,325.077,292.813,292.813,344.715,7.91463,0.00144224,43.8179,1
850.666,1951.97,73.1334,73.1333,73.0585,73.0584,78.5545,78.3066,119.662,114.828,67.0078,119.569,323.883,292.939,292.932,323.877,292.859,292.859,343.968,-0.39249,0.120192,52.2932,2
850.628,1562.85,75.8001,75.8,75.756,75.7555,78.7423,78.3042,119.662,117.236,67.0076,112.821,321.964,293.408,293.398,321.826,293.187,293.187,341.722,-3.15314,0.306884,63.8853,3
850.66,461.825,78.0592,78.0592,78.0231,78.0227,75.5551,74.8586,119.662,118.871,67.0075,107.742,320.295,294.026,294.014,320.008,293.542,293.542,337.197,-5.15506,0.448746,72.2131,4
850.899,337.762,79.4708,79.4707,79.4246,79.4243,73.0828,72.1562,119.662,118.633,67.0073,102.805,318.642,295.033,295.013,318.292,294.191,294.191,330.286,-6.78826,0.58116,81.0353,5
851.427,327.271,80.1296,80.1295,80.0879,80.0878,71.5202,70.121,119.662,117.123,67.0072,98.3449,316.925,296.757,296.714,316.646,295.389,295.389,321.021,-7.80728,0.697803,87.5687,6
854.008,315.595,80.2182,80.2181,80.2043,80.2043,70.3691,68.7088,111.732,98.5748,67.007,94.8996,315.618,298.119,298.166,315.23,297.828,297.828,308.022,-8.71389,0.799314,91.9641,7
868.94,304.108,79.9404,79.9403,79.9417,79.9418,68.9942,67.775,100.581,81.8538,67.0069,91.7143,314.204,296.993,297.092,314.036,296.821,296.821,302.38,-9.43722,0.884296,95.0747,8
990.935,293.663,79.5733,79.5732,79.5905,79.5906,67.3081,66.7537,103.137,95.3468,67.0068,89.9828,312.753,295.509,295.573,313.104,296.082,296.081,300.067,-9.53851,0.960403,97.5001,9
1114.21,289.119,79.0543,79.0543,79.0655,79.0655,65.3508,65.6191,100.149,95.2942,67.0412,88.2856,311.831,294.536,294.577,312.279,295.193,295.193,298.397,-9.9214,1.03015,99.5284,10
1024.01,283.17,78.4314,78.4303,78.433,78.4321,61.9172,62.9237,103.301,98.2946,67.1184,87.551,310.749,293.692,293.734,311.003,294.008,294.008,296.603,-9.17796,1.0949,101.265,11
932.056,280.309,78.0857,78.085,78.0965,78.0958,60.1218,61.2658,112.337,103.143,67.1531,92.5828,311.52,294.573,294.658,311.648,294.896,294.897,299.119,-6.28916,1.16911,103.117,12
923.859,276.215,77.4945,77.4933,77.4995,77.4983,59.1461,60.497,112.509,105.202,67.1693,89.5608,310.38,293.676,293.744,310.522,293.918,293.917,296.821,-7.25433,1.2443,104.924,13
971.734,273.015,76.8699,76.8682,76.8578,76.8563,57.8179,59.0327,96.8398,91.2656,67.1781,87.6166,309.621,293.271,293.33,309.554,293.006,293.005,295.715,-7.74794,1.31638,106.583,14
1029.29,270.14,76.086,76.0845,76.0812,76.0804,56.6689,57.2986,78.0358,71.8246,67.1854,85.3613,308.762,292.442,292.487,308.237,292.022,292.022,293.511,-8.55896,1.37889,107.916,15
1054.9,267.402,75.2999,75.3008,75.2967,75.2986,54.0333,54.5912,74.3602,71.5523,67.1919,78.6382,306.97,290.833,290.848,306.795,290.871,290.87,290.136,-12.1135,1.42998,108.937,16
1026.98,265.03,75.0466,75.0475,75.032,75.0348,52.4815,53.0477,52.0194,49.2245,67.1985,83.9728,307.752,292.23,292.187,307.676,291.834,291.835,291.806,-8.60647,1.47654,109.82,17
988.163,264.281,74.8233,74.8227,74.7611,74.767,51.8774,52.3756,51.2817,45.7063,67.2051,79.0717,306.667,290.895,290.946,306.375,290.701,290.702,290.133,-11.4481,1.51447,110.481,18
1002.93,260.29,74.7093,74.7078,74.6159,74.6251,52.0623,52.2611,63.004,59.3953,67.2119,78.1859,307.292,291.658,291.716,307.217,291.298,291.298,291.846,-12.817,1.55354,111.135,19
