hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.009,1877.22,72.9409,72.9409,72.9081,72.9081,78.3534,78.3435,119.662,114.551,67.0079,130.158,326.007,292.776,292.776,324.998,292.786,292.786,344.703,4.39348,0.00472555,43.9631,1
850.685,1456.42,73.1678,73.1677,73.0855,73.0854,78.5987,78.312,119.662,117.125,67.0078,117.625,323.351,293.004,292.99,323.372,292.874,292.874,343.935,-1.20697,0.18715,56.2799,2
850.64,1087.6,76.5378,76.5377,76.4981,76.4976,77.801,77.2739,119.662,119.662,67.0076,109.96,321.177,293.562,293.547,321.043,293.254,293.254,341.636,-4.4184,0.41084,69.1049,3
850.681,345.627,78.4723,78.4723,78.4343,78.4339,74.5988,73.873,119.662,119.662,67.0075,103.712,319.151,294.318,294.299,318.872,293.717,293.717,336.978,-6.75632,0.592604,79.6514,4
850.956,326.89,79.4175,79.4175,79.376,79.3758,72.3583,71.2616,119.662,119.662,67.0073,98.2911,317.206,295.692,295.653,316.93,294.654,294.654,329.563,-8.12239,0.75697,89.0108,5
851.681,318.447,79.6661,79.666,79.6396,79.6396,70.8994,69.4474,113.577,108.292,67.0072,94.4848,315.61,298.063,298.083,315.276,297.618,297.618,319.285,-8.97973,0.899453,95.3039,6
856.561,306.764,79.5334,79.5333,79.5256,79.5257,69.6029,68.2251,108.193,80.336,67.007,92.0058,314.751,297.171,297.324,314.219,296.884,296.883,305.477,-9.78489,0.998912,98.9258,7
913.99,297.752,79.0892,79.0892,79.1041,79.1042,68.1038,67.1896,107.144,94.5177,67.0069,89.7244,312.852,295.376,295.493,313.218,296.006,296.006,299.967,-9.83473,1.0837,101.343,8
1150.9,293.356,78.508,78.508,78.4986,78.4987,66.1559,66.0587,81.9462,72.7655,67.0068,87.6235,311.34,294.086,294.164,311.708,294.42,294.42,297.414,-9.82971,1.15891,103.308,9
1207.16,290.643,77.3643,77.3634,77.3604,77.3597,62.2414,62.52,66.4935,57.3834,67.0396,81.6075,310.367,292.585,292.67,310.083,292.438,292.437,289.796,-13.0778,1.2198,104.791,10
1038.09,284.818,76.3979,76.3972,76.3937,76.3933,57.1956,57.6604,81.7114,72.3753,67.1165,81.9514,309.237,291.996,292.096,309.345,292.141,292.141,292.968,-11.7816,1.27378,106.018,11
976.549,282.153,74.923,74.9221,74.9605,74.9597,52.2545,52.9709,87.5783,74.0903,67.1508,79.1527,305.509,287.795,287.869,306.06,288.67,288.669,287.686,-10.7733,1.32959,107.222,12
1007.97,278.653,74.2327,74.2309,74.2711,74.2695,44.6673,47.5211,98.1869,86.0681,67.168,76.0848,307.111,280.556,280.687,305.47,285.853,285.851,285.212,-14.4452,1.38718,108.413,13
1048.89,271.483,74.025,74.022,74.073,74.0702,43.6587,46.8885,24.675,22.7409,67.1774,81.1676,307.476,291.28,291.29,309.257,293.721,293.721,289.169,-12.3205,1.4515,109.709,14
1058.46,272.848,73.4293,73.4287,73.3939,73.3989,42.3689,46.3996,28.1177,0.0,67.1847,71.7638,304.307,282.669,282.752,305.322,288.079,288.087,288.195,-16.5842,1.49453,110.54,15
1194.31,269.286,72.9557,72.9608,73.0236,73.0246,42.1164,44.7782,75.6957,69.9761,67.1915,72.2777,305.571,288.849,288.93,308.819,289.888,289.927,286.755,-19.5988,1.5251,111.001,16
1228.79,266.223,72.4296,72.439,72.7069,72.7038,41.0759,43.8957,80.0183,0.0,67.1985,68.8272,303.779,285.967,286.388,309.634,288.26,288.268,283.885,-23.7365,1.57447,111.891,17
1284.18,263.326,72.081,72.0905,72.439,72.4352,41.15,42.6585,23.8488,19.591,67.2056,69.8982,305.031,288.678,288.674,306.207,288.724,288.729,284.431,-19.2567,1.62354,112.739,18
1291.94,260.781,71.679,71.6862,72.0989,72.0961,40.6703,41.7321,40.2966,0.0,67.2131,67.838,303.538,286.733,287.159,307.038,287.56,287.57,283.011,-22.1303,1.65244,113.29,19
1278.37,258.553,71.1889,71.1889,71.6646,71.6592,39.8684,40.2877,49.2153,0.35522,67.2205,66.1237,302.769,285.819,286.442,305.395,286.503,286.511,281.27,-22.243,1.67356,113.577,20
1185.85,256.648,70.6632,70.6633,71.1506,71.1459,39.4375,38.708,48.4093,0.0,67.2275,64.8457,302.144,285.071,285.8,304.22,285.655,285.66,279.962,-22.4118,1.69829,113.916,21
1099.49,254.719,70.1249,70.125,70.591,70.5855,39.3595,37.2459,46.702,0.0096199,67.2354,63.7456,301.509,284.392,285.209,303.227,284.952,284.955,278.851,-22.5992,1.72331,114.252,22
1075.76,252.659,69.5726,69.5727,70.0224,70.0164,39.1691,36.1997,45.394,0.0575458,67.2418,62.7098,300.856,283.739,284.579,302.321,284.308,284.311,277.816,-22.8258,1.74753,114.56,23
1073.95,250.606,69.0127,69.0128,69.4719,69.4655,38.9409,36.3587,44.0708,0.050799,67.2498,61.7142,300.255,283.081,283.974,301.745,283.676,283.678,276.807,-23.3573,1.771,114.846,24
1078.27,248.639,68.4488,68.4489,68.9464,68.9395,38.7312,37.1905,42.0883,0.0404941,67.2564,60.7211,299.649,282.446,283.412,301.363,283.067,283.069,275.782,-24.0999,1.79363,115.115,25
1085.73,246.761,67.8802,67.8803,68.442,68.4346,38.5566,37.7655,39.7511,0.0236436,67.2639,59.6933,298.89,281.756,282.782,301.0,282.412,282.415,274.702,-24.921,1.81512,115.363,26
1096.97,244.957,67.301,67.3011,67.9561,67.9483,38.4068,38.1576,37.3468,0.0126675,67.2722,58.6169,298.092,281.022,282.125,300.566,281.71,281.713,273.555,-25.7496,1.83565,115.593,27
1113.7,243.22,66.701,66.7011,67.4814,67.4735,38.2667,38.4414,35.1293,0.013845,67.2797,57.4898,297.352,280.244,281.399,300.06,280.956,280.959,272.335,-26.5912,1.85531,115.807,28
1136.97,241.541,66.0866,66.0868,67.0165,67.0087,38.1422,38.6574,33.4702,0.00342603,67.2879,56.3268,296.642,279.429,280.641,299.512,280.158,280.161,271.055,-27.4619,1.87418,116.007,29
1165.9,239.913,65.4662,65.4664,66.5603,66.5526,38.0786,38.8358,32.1139,0.0,67.2964,55.1404,295.94,278.586,279.878,298.946,279.326,279.329,269.729,-28.3729,1.89239,116.192,30
1197.79,238.338,64.8579,64.858,66.1143,66.1065,38.0855,38.999,30.5139,0.0,67.3042,53.9272,295.207,277.711,279.078,298.376,278.46,278.464,268.35,-29.3446,1.91003,116.366,31
1228.51,236.817,64.2742,64.2743,65.6768,65.6691,38.2809,39.1629,28.6487,0.0,67.3128,52.6636,294.395,276.762,278.198,297.798,277.523,277.527,266.889,-30.4061,1.92703,116.527,32
1252.51,235.347,63.6922,63.6923,65.2499,65.2423,38.4905,39.3252,26.7297,0.0,67.3214,51.332,293.574,275.796,276.949,297.239,276.571,276.576,265.322,-31.6145,1.94213,116.574,33
1271.51,233.926,63.1123,63.1124,64.8335,64.8259,38.6417,39.4957,24.9035,0.0,67.3294,49.8973,292.701,274.73,275.807,296.649,275.514,275.521,263.637,-32.9744,1.95086,116.392,34
1270.11,232.557,62.4775,62.4777,64.393,64.3855,38.743,39.6677,23.2311,0.0,67.3381,48.4338,291.731,273.597,274.618,295.965,274.407,274.416,261.845,-34.3281,1.95653,116.198,35
1273.32,231.247,61.8117,61.8118,63.9486,63.9412,38.7297,39.8279,21.8921,0.0,67.3469,47.538,290.754,272.763,273.96,295.562,273.612,273.623,260.687,-35.1973,1.96193,116.026,36
1305.22,229.955,61.1202,61.1204,63.5065,63.4992,38.7622,40.0166,20.5449,0.0409776,67.3562,45.9646,289.785,271.507,273.148,294.74,272.364,272.377,258.673,-36.6578,1.96703,115.861,37
1327.22,228.701,60.4046,60.4047,63.0668,63.0596,38.7867,40.2117,19.4987,0.0379726,67.3653,44.4034,288.761,270.209,271.811,293.968,271.091,271.106,256.62,-38.2112,1.97166,115.699,38
1337.19,227.487,59.6621,59.6622,62.621,62.6138,38.8458,40.4201,18.5226,0.0253517,67.3747,42.8402,287.815,268.877,270.612,293.189,269.778,269.796,254.515,-39.8212,1.97578,115.535,39
1349.83,226.301,58.9586,58.9588,62.2032,62.1959,39.0005,40.6497,17.4806,0.0199118,67.384,41.2158,286.9,267.474,269.314,292.412,268.388,268.41,252.286,-41.211,1.97939,115.366,40
1377.45,225.141,58.2489,58.249,61.7766,61.7693,39.191,40.9038,16.2328,0.0107422,67.3932,39.4581,285.942,265.934,267.909,291.504,266.853,266.877,249.806,-42.3979,1.98254,115.2,41
1428.23,224.019,57.5388,57.5389,61.3425,61.3352,39.4229,41.156,14.7577,0.0,67.4025,37.61,284.789,264.215,265.637,290.443,265.13,265.155,247.068,-43.6655,1.98521,115.034,42
1508.88,222.94,56.8643,56.8645,60.933,60.9258,39.6126,41.4166,13.4525,0.0,67.4121,35.9149,283.512,262.429,263.909,289.602,263.36,263.374,244.244,-45.0991,1.98741,114.867,43
